id,client_id,montant,transaction_type,date
8707,1014,1667,achat,2023-07-14
8708,1011,1913,retrait,2023-02-22
8709,1018,885,retrait,2023-01-26
8710,1002,1636,remboursement,2023-06-18
8711,1020,1429,remboursement,2023-06-29
8712,1020,1143,paiement,2023-08-18
8713,1017,311,achat,2023-02-28
8714,1009,1140,achat,2023-03-28
8715,1017,586,paiement,2023-09-04
8716,1016,1857,retrait,2023-11-19
8717,1004,881,remboursement,2023-09-29
8718,1018,500,remboursement,2023-06-30
8719,1020,659,virement,2023-12-12
8720,1016,373,paiement,2023-06-25
8721,1013,356,paiement,2023-12-13
8722,1005,1051,remboursement,2023-11-30
8723,1015,437,paiement,2023-10-15
8724,1004,1627,achat,2023-09-01
8725,1014,1824,retrait,2023-10-23
8726,1013,1454,remboursement,2023-08-13
8727,1003,645,retrait,2023-02-13
8728,1020,1092,achat,2023-12-20
8729,1013,917,virement,2023-09-11
8730,1018,1037,achat,2023-04-11
8731,1001,1106,remboursement,2023-04-28
8732,1014,923,retrait,2023-03-18
8733,1009,636,achat,2023-10-22
8734,1013,643,achat,2023-05-19
8735,1013,609,achat,2023-04-11
8736,1010,1261,retrait,2023-03-14
8737,1011,288,paiement,2023-03-04
8738,1019,222,achat,2023-11-25
8739,1016,1907,retrait,2023-11-11
8740,1010,683,paiement,2023-02-11
8741,1016,1061,retrait,2023-03-17
8742,1007,1167,retrait,2023-03-06
8743,1015,712,paiement,2023-01-31
8744,1014,846,achat,2023-12-12
8745,1018,1740,remboursement,2023-06-25
8746,1013,1147,virement,2023-11-03
8747,1011,900,paiement,2023-01-22
8748,1004,1037,paiement,2023-12-08
8749,1012,1182,achat,2023-11-11
8750,1009,179,achat,2023-01-29
8751,1017,790,retrait,2023-03-19
8752,1016,1663,remboursement,2023-02-23
8753,1011,1485,paiement,2023-10-03
8754,1001,884,retrait,2023-05-18
8755,1016,1138,retrait,2023-05-12
8756,1014,1967,remboursement,2023-04-26
8757,1015,1003,paiement,2023-04-07
8758,1002,868,paiement,2023-08-13
8759,1003,1046,retrait,2023-05-22
8760,1015,544,paiement,2023-10-30
8761,1002,233,virement,2023-12-10
8762,1018,1558,remboursement,2023-06-16
8763,1016,158,retrait,2023-08-03
8764,1011,1932,achat,2023-08-05
8765,1012,1339,remboursement,2023-11-02
8766,1003,334,remboursement,2023-11-22
8767,1020,1182,paiement,2023-08-18
8768,1016,547,virement,2023-10-24
8769,1010,1326,retrait,2023-06-17
8770,1007,169,achat,2023-10-18
8771,1008,1934,retrait,2023-09-24
8772,1011,146,paiement,2023-03-06
8773,1007,573,virement,2023-10-04
8774,1019,1132,achat,2023-11-29
8775,1020,1461,achat,2023-03-27
8776,1014,242,paiement,2023-06-26
8777,1019,1276,achat,2023-09-04
8778,1019,559,achat,2023-07-24
8779,1009,1616,remboursement,2023-01-06
8780,1004,311,paiement,2023-03-16
8781,1010,671,virement,2023-11-25
8782,1005,818,remboursement,2023-07-17
8783,1017,1561,retrait,2023-09-19
8784,1003,231,retrait,2023-12-10
8785,1015,1580,paiement,2023-05-22
8786,1016,1891,remboursement,2023-10-04
8787,1011,1339,achat,2023-12-07
8788,1019,1625,paiement,2023-11-03
8789,1018,1707,retrait,2023-09-04
8790,1002,1022,virement,2023-08-22
8791,1009,809,remboursement,2023-01-09
8792,1007,1277,virement,2023-03-28
8793,1020,1697,paiement,2023-08-27
8794,1018,1009,remboursement,2023-03-10
8795,1002,1751,remboursement,2023-09-19
8796,1014,1007,paiement,2023-12-27
8797,1005,397,remboursement,2023-08-15
8798,1009,138,retrait,2023-01-26
8799,1007,330,remboursement,2023-01-25
8800,1009,379,paiement,2023-09-10
8801,1008,1086,remboursement,2023-06-22
8802,1019,1009,achat,2023-02-12
8803,1004,1743,virement,2023-02-14
8804,1003,378,remboursement,2023-06-30
8805,1008,369,paiement,2023-01-09
8806,1010,928,remboursement,2023-06-29
8807,1018,133,remboursement,2023-05-30
8808,1010,1011,paiement,2023-05-16
8809,1020,1083,achat,2023-02-10
8810,1014,937,paiement,2023-02-09
8811,1014,1675,achat,2023-02-06
8812,1002,1033,remboursement,2023-05-05
8813,1003,1104,virement,2023-12-16
8814,1006,1465,paiement,2023-09-06
8815,1003,901,retrait,2023-09-18
8816,1009,392,retrait,2023-12-12
8817,1011,491,virement,2023-01-14
8818,1018,1397,retrait,2023-12-12
8819,1013,560,remboursement,2023-01-31
8820,1009,1390,paiement,2023-07-31
8821,1008,1310,retrait,2023-11-18
8822,1009,215,retrait,2023-09-14
8823,1011,592,virement,2023-07-08
8824,1012,1476,virement,2023-06-15
8825,1007,1686,retrait,2023-03-30
8826,1001,1279,retrait,2023-08-02
8827,1009,896,achat,2023-10-13
8828,1017,1454,paiement,2023-03-15
8829,1008,136,retrait,2023-06-26
8830,1020,1723,retrait,2023-06-07
8831,1011,1938,paiement,2023-11-01
8832,1002,1081,achat,2023-01-18
8833,1002,483,remboursement,2023-02-09
8834,1005,1698,remboursement,2023-05-24
8835,1012,1532,paiement,2023-09-16
8836,1012,700,paiement,2023-08-04
8837,1006,1468,retrait,2023-05-15
8838,1001,1293,remboursement,2023-09-22
8839,1001,421,paiement,2023-11-06
8840,1019,244,achat,2023-02-06
8841,1004,1032,retrait,2023-04-19
8842,1011,1444,retrait,2023-07-16
8843,1009,110,virement,2023-03-14
8844,1007,1643,paiement,2023-02-20
8845,1005,1335,paiement,2023-03-25
8846,1007,1901,achat,2023-05-23
8847,1010,376,paiement,2023-11-17
8848,1017,336,paiement,2023-02-22
8849,1008,514,retrait,2023-06-12
8850,1009,1133,retrait,2023-10-21
8851,1002,1185,retrait,2023-04-18
8852,1005,1622,achat,2023-11-11
8853,1006,1713,achat,2023-10-25
8854,1015,142,virement,2023-09-09
8855,1015,1177,virement,2023-01-16
8856,1009,904,virement,2023-12-29
8857,1019,1916,retrait,2023-07-10
8858,1017,1394,achat,2023-02-09
8859,1016,535,remboursement,2023-07-21
8860,1015,1957,remboursement,2023-11-26
8861,1004,1075,retrait,2023-12-27
8862,1016,1559,achat,2023-10-28
8863,1020,301,paiement,2023-10-06
8864,1007,1721,achat,2023-12-02
8865,1008,1067,retrait,2023-11-26
8866,1011,1802,paiement,2023-09-28
8867,1008,1781,achat,2023-11-29
8868,1014,731,remboursement,2023-12-06
8869,1010,1859,virement,2023-08-12
8870,1001,1470,achat,2023-07-18
8871,1020,1950,paiement,2023-06-21
8872,1014,1838,achat,2023-09-24
8873,1011,799,retrait,2023-07-31
8874,1017,1149,remboursement,2023-04-11
8875,1015,954,virement,2023-09-01
8876,1018,1223,achat,2023-07-07
8877,1018,1783,virement,2023-03-21
8878,1016,669,remboursement,2023-03-24
8879,1013,1028,virement,2023-11-16
8880,1007,319,retrait,2023-03-22
8881,1019,1689,retrait,2023-02-13
8882,1008,963,remboursement,2023-08-24
8883,1011,259,virement,2023-01-10
8884,1001,915,retrait,2023-04-29
8885,1017,120,remboursement,2023-08-09
8886,1013,955,virement,2023-02-28
8887,1020,1157,remboursement,2023-07-19
8888,1013,1692,achat,2023-03-08
8889,1013,644,paiement,2023-01-20
8890,1019,1671,virement,2023-03-03
8891,1013,1493,virement,2023-10-21
8892,1008,1049,retrait,2023-07-07
8893,1012,1100,remboursement,2023-03-06
8894,1008,278,virement,2023-08-10
8895,1006,322,achat,2023-01-17
8896,1012,1879,virement,2023-05-23
8897,1016,1312,retrait,2023-10-27
8898,1006,216,paiement,2023-10-10
8899,1007,1624,retrait,2023-04-20
8900,1003,1284,paiement,2023-01-25
8901,1017,1256,achat,2023-12-20
8902,1010,1131,virement,2023-11-18
8903,1001,727,virement,2023-12-27
8904,1012,432,achat,2023-10-04
8905,1016,1970,virement,2023-10-30
8906,1020,357,virement,2023-05-15
8907,1007,437,remboursement,2023-12-21
8908,1002,631,achat,2023-03-25
8909,1016,1960,paiement,2023-05-28
8910,1015,1922,paiement,2023-08-03
8911,1011,755,remboursement,2023-11-04
8912,1016,1635,paiement,2023-03-23
8913,1009,178,virement,2023-03-04
8914,1010,1930,retrait,2023-01-07
8915,1006,1834,achat,2023-12-06
8916,1009,1023,remboursement,2023-09-29
8917,1003,1468,achat,2023-12-18
8918,1015,1070,virement,2023-10-21
8919,1003,556,remboursement,2023-11-17
8920,1009,1661,paiement,2023-11-27
8921,1014,526,retrait,2023-09-07
8922,1015,961,remboursement,2023-11-21
8923,1004,770,remboursement,2023-12-25
8924,1007,979,remboursement,2023-12-18
8925,1005,365,retrait,2023-12-11
8926,1015,703,paiement,2023-01-05
8927,1019,135,virement,2023-07-23
8928,1014,685,remboursement,2023-04-11
8929,1010,1047,virement,2023-06-16
8930,1003,580,remboursement,2023-06-13
8931,1013,690,virement,2023-06-19
8932,1005,949,remboursement,2023-06-25
8933,1008,1070,remboursement,2023-09-19
8934,1009,1469,virement,2023-09-05
8935,1003,361,remboursement,2023-04-16
8936,1010,1761,paiement,2023-01-27
8937,1019,1321,retrait,2023-07-07
8938,1008,722,retrait,2023-08-16
8939,1002,240,paiement,2023-08-23
8940,1010,1866,virement,2023-11-10
8941,1017,1649,paiement,2023-12-31
8942,1002,1806,remboursement,2023-02-26
8943,1010,1378,retrait,2023-10-13
8944,1018,1009,paiement,2023-12-17
8945,1018,1055,achat,2023-02-12
8946,1014,676,achat,2023-05-24
8947,1007,236,paiement,2023-03-03
8948,1014,128,paiement,2023-01-22
8949,1019,820,paiement,2023-05-02
8950,1004,1228,achat,2023-04-22
8951,1011,1188,virement,2023-02-21
8952,1018,263,paiement,2023-01-25
8953,1009,538,achat,2023-03-24
8954,1012,1382,remboursement,2023-12-16
8955,1004,551,achat,2023-11-03
8956,1019,1060,paiement,2023-02-06
8957,1014,1270,retrait,2023-04-29
8958,1008,1549,remboursement,2023-07-22
8959,1010,567,virement,2023-04-07
8960,1007,145,remboursement,2023-10-29
8961,1015,1511,paiement,2023-09-22
8962,1010,119,virement,2023-02-07
8963,1013,685,paiement,2023-03-24
8964,1009,766,paiement,2023-05-28
8965,1002,789,retrait,2023-11-21
8966,1003,1611,virement,2023-07-05
8967,1010,1826,retrait,2023-07-24
8968,1012,1520,remboursement,2023-02-19
8969,1013,1935,virement,2023-01-08
8970,1020,1440,achat,2023-11-01
8971,1004,1858,remboursement,2023-01-04
8972,1019,274,paiement,2023-05-11
8973,1011,1021,remboursement,2023-12-24
8974,1012,1593,virement,2023-11-04
8975,1010,1103,paiement,2023-08-17
8976,1002,953,paiement,2023-10-24
8977,1015,1545,remboursement,2023-10-25
8978,1011,869,achat,2023-08-19
8979,1002,851,virement,2023-08-02
8980,1004,744,achat,2023-02-04
8981,1003,652,retrait,2023-01-21
8982,1014,1155,virement,2023-01-08
8983,1001,169,paiement,2023-10-01
8984,1014,537,remboursement,2023-08-22
8985,1001,1591,achat,2023-11-18
8986,1011,1830,remboursement,2023-06-15
8987,1004,1048,paiement,2023-01-29
8988,1003,573,retrait,2023-04-14
8989,1008,1567,retrait,2023-09-07
8990,1011,1305,paiement,2023-05-04
8991,1010,822,remboursement,2023-10-15
8992,1001,753,retrait,2023-12-11
8993,1020,1160,virement,2023-12-24
8994,1009,973,retrait,2023-02-24
8995,1001,1526,remboursement,2023-06-30
8996,1014,586,retrait,2023-06-10
8997,1004,789,virement,2023-10-22
8998,1015,208,achat,2023-12-21
8999,1001,585,achat,2023-07-02
9000,1014,1841,achat,2023-05-20
9001,1008,868,remboursement,2023-07-27
9002,1002,756,remboursement,2023-01-19
9003,1015,788,virement,2023-06-08
9004,1016,429,virement,2023-08-22
9005,1007,964,retrait,2023-02-20
9006,1003,947,paiement,2023-07-28
9007,1005,1647,achat,2023-05-18
9008,1016,346,retrait,2023-12-20
9009,1009,314,paiement,2023-02-07
9010,1013,1307,virement,2023-10-24
9011,1016,1160,paiement,2023-06-08
9012,1009,1081,retrait,2023-04-09
9013,1007,1102,retrait,2023-03-23
9014,1005,1303,paiement,2023-04-17
9015,1009,1088,retrait,2023-10-20
9016,1014,772,paiement,2023-03-29
9017,1012,348,paiement,2023-07-09
9018,1010,1815,achat,2023-06-25
9019,1013,1416,paiement,2023-07-12
9020,1012,422,virement,2023-12-28
9021,1015,945,remboursement,2023-06-08
9022,1019,212,retrait,2023-09-18
9023,1004,1646,paiement,2023-04-18
9024,1020,1694,virement,2023-02-18
9025,1002,1202,paiement,2023-09-09
9026,1011,1176,virement,2023-08-21
9027,1005,1908,paiement,2023-05-02
9028,1011,793,achat,2023-04-08
9029,1015,1300,paiement,2023-12-04
9030,1013,917,virement,2023-04-06
9031,1015,1651,paiement,2023-01-14
9032,1007,654,retrait,2023-05-28
9033,1010,1180,achat,2023-04-23
9034,1018,554,retrait,2023-04-23
9035,1003,496,remboursement,2023-05-07
9036,1005,1503,paiement,2023-04-22
9037,1020,1284,retrait,2023-03-17
9038,1011,1652,remboursement,2023-03-19
9039,1013,1470,paiement,2023-04-02
9040,1018,551,paiement,2023-11-05
9041,1002,634,remboursement,2023-07-20
9042,1020,1321,virement,2023-10-13
9043,1018,1118,virement,2023-05-17
9044,1005,1017,retrait,2023-12-27
9045,1013,1403,remboursement,2023-03-21
9046,1014,1850,virement,2023-05-01
9047,1013,1470,virement,2023-12-10
9048,1010,1123,achat,2023-08-07
9049,1012,856,paiement,2023-11-02
9050,1006,675,paiement,2023-10-29
9051,1004,904,virement,2023-11-25
9052,1012,583,retrait,2023-03-02
9053,1005,1607,achat,2023-09-08
9054,1017,666,retrait,2023-04-14
9055,1011,624,achat,2023-05-04
9056,1010,284,retrait,2023-01-28
9057,1005,1196,remboursement,2023-05-20
9058,1012,266,retrait,2023-06-09
9059,1005,508,remboursement,2023-12-27
9060,1004,488,remboursement,2023-04-04
9061,1005,408,remboursement,2023-01-26
9062,1001,701,virement,2023-09-25
9063,1002,1662,virement,2023-12-21
9064,1001,1529,virement,2023-05-15
9065,1005,854,virement,2023-08-11
9066,1016,1433,remboursement,2023-09-08
9067,1002,1391,achat,2023-10-01
9068,1003,385,retrait,2023-03-24
9069,1020,1062,paiement,2023-07-20
9070,1019,1936,remboursement,2023-04-29
9071,1016,361,achat,2023-08-29
9072,1018,119,paiement,2023-09-24
9073,1012,1044,virement,2023-05-15
9074,1016,304,remboursement,2023-11-22
9075,1011,1797,remboursement,2023-11-30
9076,1006,1839,achat,2023-06-26
9077,1016,1561,paiement,2023-05-23
9078,1017,116,retrait,2023-03-15
9079,1019,1791,virement,2023-08-03
9080,1001,111,virement,2023-08-03
9081,1018,1317,remboursement,2023-05-22
9082,1006,1661,achat,2023-01-04
9083,1011,1816,retrait,2023-06-10
9084,1016,1573,virement,2023-10-05
9085,1007,143,paiement,2023-08-07
9086,1009,1291,virement,2023-09-12
9087,1013,1298,retrait,2023-09-07
9088,1008,531,achat,2023-03-06
9089,1015,1401,achat,2023-04-01
9090,1007,858,achat,2023-04-14
9091,1007,621,paiement,2023-07-26
9092,1014,383,remboursement,2023-06-05
9093,1016,1924,achat,2023-12-11
9094,1011,799,achat,2023-08-18
9095,1009,1196,paiement,2023-10-10
9096,1009,1533,virement,2023-10-13
9097,1006,368,paiement,2023-03-13
9098,1014,1849,retrait,2023-03-30
9099,1017,504,retrait,2023-12-22
9100,1020,545,remboursement,2023-09-18
9101,1014,464,paiement,2023-01-29
9102,1012,815,achat,2023-12-19
9103,1010,1743,virement,2023-02-26
9104,1002,293,paiement,2023-04-24
9105,1008,432,achat,2023-12-15
9106,1011,1429,virement,2023-05-10
9107,1002,288,remboursement,2023-09-14
9108,1010,764,remboursement,2023-05-20
9109,1011,1238,achat,2023-02-10
9110,1015,1012,achat,2023-02-27
9111,1005,1793,virement,2023-11-03
9112,1007,1514,achat,2023-12-09
9113,1010,128,retrait,2023-02-16
9114,1013,876,paiement,2023-11-21
9115,1003,1851,remboursement,2023-10-18
9116,1016,564,achat,2023-05-25
9117,1010,1294,achat,2023-09-05
9118,1004,1100,paiement,2023-08-12
9119,1006,1808,retrait,2023-12-29
9120,1018,1734,achat,2023-03-08
9121,1001,934,retrait,2023-06-07
9122,1006,1065,paiement,2023-04-05
9123,1017,257,remboursement,2023-05-01
9124,1010,402,paiement,2023-03-12
9125,1017,782,virement,2023-11-28
9126,1002,981,retrait,2023-11-19
9127,1004,101,achat,2023-11-09
9128,1013,906,virement,2023-06-29
9129,1008,1442,virement,2023-11-04
9130,1002,771,achat,2023-04-01
9131,1017,1279,retrait,2023-01-13
9132,1008,1401,achat,2023-06-24
9133,1010,187,paiement,2023-03-02
9134,1018,1476,paiement,2023-02-14
9135,1009,130,retrait,2023-02-26
9136,1013,1892,retrait,2023-10-24
9137,1001,1102,achat,2023-04-04
9138,1007,868,retrait,2023-08-07
9139,1011,570,paiement,2023-02-17
9140,1014,1263,achat,2023-01-17
9141,1007,293,achat,2023-06-05
9142,1008,1513,retrait,2023-01-10
9143,1008,1916,paiement,2023-01-19
9144,1002,633,virement,2023-10-02
9145,1013,1847,paiement,2023-09-21
9146,1019,158,remboursement,2023-05-03
9147,1020,1958,virement,2023-05-19
9148,1011,1399,achat,2023-03-27
9149,1008,933,retrait,2023-05-09
9150,1006,1873,virement,2023-11-01
9151,1017,1105,remboursement,2023-06-24
9152,1005,406,achat,2023-08-10
9153,1001,1406,remboursement,2023-04-09
9154,1002,307,paiement,2023-05-01
9155,1017,1988,retrait,2023-12-14
9156,1008,234,remboursement,2023-11-12
9157,1016,1798,remboursement,2023-07-26
9158,1001,608,paiement,2023-01-05
9159,1018,1305,achat,2023-11-24
9160,1016,715,paiement,2023-02-09
9161,1015,833,retrait,2023-02-13
9162,1009,847,retrait,2023-05-22
9163,1006,1862,virement,2023-08-13
9164,1014,1652,paiement,2023-07-18
9165,1016,1811,paiement,2023-11-22
9166,1015,1957,virement,2023-09-30
9167,1002,1654,retrait,2023-12-18
9168,1020,1583,virement,2023-07-12
9169,1016,1612,retrait,2023-01-14
9170,1013,1527,remboursement,2023-01-10
9171,1011,1907,remboursement,2023-12-28
9172,1020,742,achat,2023-11-29
9173,1010,1565,retrait,2023-08-02
9174,1017,246,paiement,2023-06-26
9175,1003,1039,achat,2023-10-06
9176,1008,1456,retrait,2023-06-26
9177,1017,172,achat,2023-03-05
9178,1009,1166,retrait,2023-12-26
9179,1004,1346,retrait,2023-12-22
9180,1004,1305,retrait,2023-07-17
9181,1013,1931,retrait,2023-02-28
9182,1011,880,remboursement,2023-05-02
9183,1005,310,retrait,2023-07-28
9184,1012,1442,paiement,2023-07-10
9185,1012,193,remboursement,2023-03-27
9186,1008,1235,virement,2023-10-16
9187,1003,168,virement,2023-01-04
9188,1007,1758,achat,2023-12-17
9189,1013,1555,remboursement,2023-11-28
9190,1020,1977,paiement,2023-03-29
9191,1015,349,remboursement,2023-10-17
9192,1004,209,remboursement,2023-07-03
9193,1020,1677,retrait,2023-03-28
9194,1005,319,paiement,2023-07-25
9195,1019,688,paiement,2023-03-01
9196,1017,1778,achat,2023-04-11
9197,1017,610,achat,2023-11-22
9198,1002,805,remboursement,2023-02-28
9199,1012,1717,retrait,2023-05-04
9200,1012,555,achat,2023-10-11
9201,1012,1098,virement,2023-03-22
9202,1013,245,retrait,2023-11-17
9203,1006,576,virement,2023-12-21
9204,1011,362,achat,2023-07-25
9205,1014,1470,virement,2023-09-24
9206,1017,1071,paiement,2023-06-24
9207,1015,107,retrait,2023-01-28
9208,1002,1912,virement,2023-10-03
9209,1009,1327,remboursement,2023-12-27
9210,1015,211,retrait,2023-01-02
9211,1008,349,retrait,2023-10-10
9212,1008,1631,paiement,2023-04-22
9213,1017,708,retrait,2023-04-28
9214,1009,112,remboursement,2023-01-01
9215,1009,1758,remboursement,2023-06-29
9216,1005,1411,achat,2023-04-17
9217,1018,399,paiement,2023-10-15
9218,1009,450,virement,2023-01-25
9219,1011,970,retrait,2023-09-12
9220,1018,1948,remboursement,2023-04-15
9221,1014,1005,achat,2023-02-27
9222,1003,1786,paiement,2023-10-25
9223,1003,207,remboursement,2023-06-15
9224,1004,817,retrait,2023-08-14
9225,1006,1542,virement,2023-12-01
9226,1017,1049,paiement,2023-04-09
9227,1011,1843,achat,2023-11-21
9228,1012,1805,paiement,2023-01-07
9229,1006,1259,paiement,2023-04-19
9230,1010,1829,retrait,2023-06-19
9231,1011,318,virement,2023-08-02
9232,1006,1239,virement,2023-11-26
9233,1011,1383,retrait,2023-03-03
9234,1010,750,remboursement,2023-09-25
9235,1003,157,retrait,2023-01-22
9236,1004,693,remboursement,2023-12-01
9237,1016,1228,remboursement,2023-09-25
9238,1015,1532,achat,2023-12-02
9239,1006,1957,paiement,2023-08-02
9240,1001,578,virement,2023-05-25
9241,1004,1279,virement,2023-01-19
9242,1004,1426,paiement,2023-11-29
9243,1013,1370,remboursement,2023-04-30
9244,1016,786,retrait,2023-02-20
9245,1002,780,paiement,2023-04-22
9246,1014,364,retrait,2023-09-13
9247,1002,264,remboursement,2023-03-18
9248,1016,328,paiement,2023-05-28
9249,1004,468,achat,2023-02-11
9250,1005,395,paiement,2023-03-10
9251,1020,1519,paiement,2023-04-09
9252,1006,286,retrait,2023-05-11
9253,1013,812,virement,2023-11-13
9254,1009,1162,paiement,2023-05-13
9255,1008,1401,virement,2023-04-23
9256,1013,551,paiement,2023-05-30
9257,1016,1654,achat,2023-12-13
9258,1017,579,retrait,2023-11-15
9259,1009,1015,remboursement,2023-09-15
9260,1002,1333,remboursement,2023-01-20
9261,1010,1115,retrait,2023-10-30
9262,1017,1091,retrait,2023-08-07
9263,1012,987,retrait,2023-10-05
9264,1006,1704,paiement,2023-12-25
9265,1005,1260,virement,2023-09-20
9266,1002,724,remboursement,2023-09-06
9267,1007,407,remboursement,2023-08-12
9268,1004,122,remboursement,2023-04-22
9269,1004,691,paiement,2023-02-01
9270,1009,1418,virement,2023-05-15
9271,1002,632,achat,2023-04-05
9272,1006,1038,virement,2023-04-07
9273,1017,1863,retrait,2023-01-03
9274,1002,332,paiement,2023-08-18
9275,1014,699,remboursement,2023-09-17
9276,1004,1469,retrait,2023-01-22
9277,1014,1719,paiement,2023-08-25
9278,1007,1999,retrait,2023-06-09
9279,1006,1578,paiement,2023-12-14
9280,1008,1285,remboursement,2023-01-24
9281,1010,813,retrait,2023-06-12
9282,1012,1899,virement,2023-01-07
9283,1002,146,retrait,2023-06-23
9284,1014,1027,paiement,2023-12-20
9285,1008,275,remboursement,2023-05-01
9286,1010,1977,paiement,2023-09-25
9287,1015,877,paiement,2023-06-20
9288,1001,244,virement,2023-07-26
9289,1009,685,retrait,2023-04-29
9290,1018,1572,achat,2023-07-13
9291,1005,158,remboursement,2023-03-27
9292,1004,146,paiement,2023-08-17
9293,1015,1559,paiement,2023-09-10
9294,1003,800,paiement,2023-06-23
9295,1002,428,virement,2023-02-09
9296,1020,762,paiement,2023-02-28
9297,1015,1664,virement,2023-04-23
9298,1008,1073,remboursement,2023-08-21
9299,1014,1839,remboursement,2023-07-05
9300,1001,802,remboursement,2023-07-01
9301,1017,433,retrait,2023-12-13
9302,1003,1395,achat,2023-03-19
9303,1008,1634,retrait,2023-11-21
9304,1019,1824,remboursement,2023-03-22
9305,1004,1005,remboursement,2023-08-24
9306,1008,893,paiement,2023-04-09
9307,1011,1366,retrait,2023-02-05
9308,1020,1832,retrait,2023-05-24
9309,1019,1300,paiement,2023-08-24
9310,1016,440,remboursement,2023-10-11
9311,1001,525,remboursement,2023-03-20
9312,1020,1739,remboursement,2023-03-29
9313,1010,900,paiement,2023-09-05
9314,1015,433,remboursement,2023-09-09
9315,1013,1016,paiement,2023-05-15
9316,1004,1435,virement,2023-07-27
9317,1009,534,virement,2023-02-15
9318,1012,438,remboursement,2023-11-17
9319,1005,246,achat,2023-08-23
9320,1018,1235,remboursement,2023-04-04
9321,1010,858,paiement,2023-04-08
9322,1006,642,retrait,2023-09-11
9323,1012,357,retrait,2023-08-13
9324,1015,1106,achat,2023-05-28
9325,1020,315,remboursement,2023-05-02
9326,1012,1404,achat,2023-01-01
9327,1004,1348,remboursement,2023-02-13
9328,1004,1417,virement,2023-10-19
9329,1018,1938,remboursement,2023-07-28
9330,1001,677,achat,2023-12-09
9331,1010,1791,paiement,2023-09-06
9332,1005,1673,paiement,2023-03-07
9333,1010,940,paiement,2023-04-27
9334,1018,1577,retrait,2023-08-17
9335,1019,1371,retrait,2023-09-23
9336,1010,600,remboursement,2023-07-26
9337,1018,174,virement,2023-04-29
9338,1001,1974,remboursement,2023-10-07
9339,1012,220,paiement,2023-11-21
9340,1004,147,virement,2023-05-08
9341,1005,1535,virement,2023-10-25
9342,1011,381,virement,2023-08-28
9343,1001,578,retrait,2023-05-15
9344,1011,1660,remboursement,2023-09-16
9345,1010,194,virement,2023-06-07
9346,1008,683,retrait,2023-09-04
9347,1012,1015,virement,2023-04-05
9348,1006,607,paiement,2023-12-20
9349,1002,1404,remboursement,2023-07-13
9350,1014,1205,achat,2023-11-30
9351,1013,1488,virement,2023-07-02
9352,1010,544,retrait,2023-07-13
9353,1012,281,retrait,2023-01-05
9354,1015,305,virement,2023-03-21
9355,1008,1572,paiement,2023-12-16
9356,1018,388,achat,2023-04-04
9357,1006,1275,virement,2023-11-10
9358,1011,771,virement,2023-12-19
9359,1003,972,virement,2023-09-17
9360,1011,1231,remboursement,2023-01-27
9361,1020,1619,paiement,2023-08-18
9362,1009,1000,remboursement,2023-05-15
9363,1012,1021,virement,2023-07-30
9364,1015,1621,paiement,2023-03-06
9365,1007,557,retrait,2023-06-07
9366,1007,1370,virement,2023-10-15
9367,1014,1414,retrait,2023-05-09
9368,1011,1034,achat,2023-01-27
9369,1015,670,virement,2023-02-24
9370,1008,1220,remboursement,2023-03-25
9371,1010,1677,virement,2023-07-16
9372,1006,1130,remboursement,2023-05-07
9373,1020,1954,retrait,2023-08-25
9374,1018,602,virement,2023-01-10
9375,1020,604,remboursement,2023-09-05
9376,1017,528,achat,2023-06-14
9377,1005,1376,remboursement,2023-01-19
9378,1019,935,remboursement,2023-05-09
9379,1005,939,achat,2023-06-10
9380,1011,490,achat,2023-07-08
9381,1008,487,remboursement,2023-06-30
9382,1010,1693,remboursement,2023-03-17
9383,1005,846,achat,2023-02-07
9384,1004,1087,retrait,2023-09-26
9385,1002,1403,achat,2023-07-28
9386,1009,1619,retrait,2023-11-08
9387,1019,925,retrait,2023-08-15
9388,1005,937,achat,2023-03-07
9389,1012,355,remboursement,2023-11-18
9390,1006,770,retrait,2023-04-17
9391,1007,642,remboursement,2023-06-28
9392,1012,171,remboursement,2023-09-17
9393,1002,1142,remboursement,2023-04-11
9394,1013,395,retrait,2023-05-22
9395,1002,988,remboursement,2023-10-31
9396,1013,1710,remboursement,2023-04-22
9397,1009,1433,retrait,2023-09-08
9398,1016,1523,achat,2023-04-21
9399,1008,825,achat,2023-02-01
9400,1013,373,achat,2023-07-01
9401,1010,1498,achat,2023-09-27
9402,1019,1205,achat,2023-08-18
9403,1012,136,paiement,2023-01-26
9404,1006,674,paiement,2023-04-29
9405,1011,846,achat,2023-07-20
9406,1002,1013,paiement,2023-09-11
9407,1016,1981,remboursement,2023-12-05
9408,1013,358,paiement,2023-07-22
9409,1008,1863,remboursement,2023-11-02
9410,1009,1351,retrait,2023-06-17
9411,1016,888,virement,2023-03-10
9412,1001,769,virement,2023-04-25
9413,1019,1786,retrait,2023-03-24
9414,1010,493,paiement,2023-08-24
9415,1018,343,virement,2023-10-03
9416,1013,1733,paiement,2023-01-15
9417,1009,1021,paiement,2023-03-02
9418,1015,517,paiement,2023-10-20
9419,1018,458,retrait,2023-12-27
9420,1019,1132,paiement,2023-11-11
9421,1014,436,remboursement,2023-07-30
9422,1018,1025,remboursement,2023-05-05
9423,1008,1185,achat,2023-04-22
9424,1005,554,paiement,2023-12-31
9425,1014,109,paiement,2023-07-23
9426,1007,340,retrait,2023-06-15
9427,1020,287,paiement,2023-10-06
